baseline,e-persona-you,e-persona-human,e-implcit-target,e-implcit-target-e-persona-you,e-implcit-target-e-persona-human,TextFoolerJin2019
"{'distance': 0.9135338345864662, 'evidence_accuracy': 0.335946248600224, 'evidence_precision': 0.32075471698113206, 'evidence_recall': 0.9411764705882353, 'evidence_f1': 0.4784520668425682, 'similarity_metrics': np.float32(0.7938943), 'contradiction': 0.19999560713768005}","{'distance': 0.9144800777453839, 'evidence_accuracy': 0.335946248600224, 'evidence_precision': 0.3211764705882353, 'evidence_recall': 0.9446366782006921, 'evidence_f1': 0.47936786654960484, 'similarity_metrics': np.float32(0.78861237), 'contradiction': 0.7695164680480957}","{'distance': 0.8935779816513761, 'evidence_accuracy': 0.3393057110862262, 'evidence_precision': 0.3197604790419162, 'evidence_recall': 0.9238754325259516, 'evidence_f1': 0.4750889679715303, 'similarity_metrics': np.float32(0.76047933), 'contradiction': 0.33182409405708313}","{'distance': 0.4477244772447725, 'evidence_accuracy': 0.48376259798432253, 'evidence_precision': 0.30973451327433627, 'evidence_recall': 0.4844290657439446, 'evidence_f1': 0.377867746288799, 'similarity_metrics': np.float32(0.9723707), 'contradiction': 0.9875743985176086}","{'distance': 0.445645263827082, 'evidence_accuracy': 0.5027995520716685, 'evidence_precision': 0.3311546840958606, 'evidence_recall': 0.5259515570934256, 'evidence_f1': 0.40641711229946526, 'similarity_metrics': np.float32(0.90479183), 'contradiction': 0.9893416166305542}","{'distance': 0.4873458792991564, 'evidence_accuracy': 0.48600223964165734, 'evidence_precision': 0.3293172690763052, 'evidence_recall': 0.5674740484429066, 'evidence_f1': 0.41677255400254126, 'similarity_metrics': np.float32(0.90401936), 'contradiction': 0.955845057964325}",
"{'distance': 0.8361445783132531, 'evidence_accuracy': 0.32461538461538464, 'evidence_precision': 0.2542955326460481, 'evidence_recall': 0.9673202614379085, 'evidence_f1': 0.4027210884353741, 'similarity_metrics': np.float32(0.8445267), 'contradiction': 0.004266321659088135}","{'distance': 0.8126463700234192, 'evidence_accuracy': 0.3123076923076923, 'evidence_precision': 0.24210526315789474, 'evidence_recall': 0.9019607843137255, 'evidence_f1': 0.38174273858921165, 'similarity_metrics': np.float32(0.8699583), 'contradiction': 0.009900332428514957}","{'distance': 0.946524064171123, 'evidence_accuracy': 0.26, 'evidence_precision': 0.2396825396825397, 'evidence_recall': 0.9869281045751634, 'evidence_f1': 0.38569604086845466, 'similarity_metrics': np.float32(0.7884198), 'contradiction': 0.9635615944862366}","{'distance': 0.43370402053036783, 'evidence_accuracy': 0.5938461538461538, 'evidence_precision': 0.32601880877742945, 'evidence_recall': 0.6797385620915033, 'evidence_f1': 0.44067796610169496, 'similarity_metrics': np.float32(0.95009106), 'contradiction': 0.979060709476471}","{'distance': 0.6212259835315646, 'evidence_accuracy': 0.4646153846153846, 'evidence_precision': 0.2799097065462754, 'evidence_recall': 0.8104575163398693, 'evidence_f1': 0.4161073825503355, 'similarity_metrics': np.float32(0.9444257), 'contradiction': 0.9026185274124146}",,
"{'distance': 0.7719087635054022, 'evidence_accuracy': 0.4273204903677758, 'evidence_precision': 0.37184873949579833, 'evidence_recall': 0.8634146341463415, 'evidence_f1': 0.5198237885462555, 'similarity_metrics': np.float32(0.89891845), 'contradiction': 0.20488934218883514}","{'distance': 0.11251125112511251, 'evidence_accuracy': 0.649737302977233, 'evidence_precision': 0.5316455696202531, 'evidence_recall': 0.2048780487804878, 'evidence_f1': 0.29577464788732394, 'similarity_metrics': np.float32(0.9852712), 'contradiction': 0.6942921876907349}","{'distance': 0.5648535564853556, 'evidence_accuracy': 0.4395796847635727, 'evidence_precision': 0.3415977961432507, 'evidence_recall': 0.6048780487804878, 'evidence_f1': 0.43661971830985913, 'similarity_metrics': np.float32(0.9313222), 'contradiction': 0.724702000617981}",,,,
"{'distance': 0.9682377049180327, 'evidence_accuracy': 0.5533024333719583, 'evidence_precision': 0.5474926253687316, 'evidence_recall': 0.9957081545064378, 'evidence_f1': 0.7065093262276361, 'similarity_metrics': np.float32(0.8992784), 'contradiction': 0.1713683158159256}","{'distance': 0.6145996860282574, 'evidence_accuracy': 0.5451911935110081, 'evidence_precision': 0.5595141700404859, 'evidence_recall': 0.7414163090128756, 'evidence_f1': 0.6377480387632671, 'similarity_metrics': np.float32(0.98796207), 'contradiction': 0.4411560595035553}","{'distance': 0.9593114241001565, 'evidence_accuracy': 0.5434530706836617, 'evidence_precision': 0.5426035502958579, 'evidence_recall': 0.9839055793991416, 'evidence_f1': 0.6994660564454614, 'similarity_metrics': np.float32(0.78615034), 'contradiction': 0.014682293869554996}",,,,"{'distance': 0.14194669756662803, 'evidence_accuracy': 0.48493626882966395, 'evidence_precision': 0.5877551020408164, 'evidence_recall': 0.15450643776824036, 'evidence_f1': 0.24468988954970264, 'similarity_metrics': np.float32(0.9180732), 'contradiction': 0.08399635553359985}"
"{'distance': 0.34835566382460414, 'evidence_accuracy': 0.6705508474576272, 'evidence_precision': 0.5547445255474452, 'evidence_recall': 0.6404494382022472, 'evidence_f1': 0.5945241199478487, 'similarity_metrics': np.float32(0.9963086), 'contradiction': 0.9932574033737183}","{'distance': 0.5210526315789474, 'evidence_accuracy': 0.5720338983050848, 'evidence_precision': 0.4587628865979381, 'evidence_recall': 0.75, 'evidence_f1': 0.5692963752665245, 'similarity_metrics': np.float32(0.9758492), 'contradiction': 0.990727424621582}","{'distance': 0.3752222880853586, 'evidence_accuracy': 0.635593220338983, 'evidence_precision': 0.5143540669856459, 'evidence_recall': 0.6039325842696629, 'evidence_f1': 0.5555555555555556, 'similarity_metrics': np.float32(0.98660743), 'contradiction': 0.9898043870925903}",,,,"{'distance': 0.05084745762711862, 'evidence_accuracy': 0.6016949152542372, 'evidence_precision': 0.2916666666666667, 'evidence_recall': 0.03932584269662921, 'evidence_f1': 0.06930693069306931, 'similarity_metrics': np.float32(0.9650134), 'contradiction': 0.28801608085632324}"
,"{'distance': 0.9019607843137255, 'evidence_accuracy': 0.4371301775147929, 'evidence_precision': 0.4048551292090838, 'evidence_recall': 0.9980694980694981, 'evidence_f1': 0.5760445682451254, 'similarity_metrics': np.float32(0.7192087), 'contradiction': 0.04600779712200165}","{'distance': 0.9603072983354674, 'evidence_accuracy': 0.39866863905325445, 'evidence_precision': 0.3883421650264951, 'evidence_recall': 0.9903474903474904, 'evidence_f1': 0.5579119086460033, 'similarity_metrics': np.float32(0.757046), 'contradiction': 0.16300325095653534}",,,,"{'distance': 0.125, 'evidence_accuracy': 0.5754437869822485, 'evidence_precision': 0.35106382978723405, 'evidence_recall': 0.1274131274131274, 'evidence_f1': 0.18696883852691218, 'similarity_metrics': np.float32(0.9170636), 'contradiction': 0.5772906541824341}"
,"{'distance': 0.6635859519408502, 'evidence_accuracy': 0.37058823529411766, 'evidence_precision': 0.216, 'evidence_recall': 0.75, 'evidence_f1': 0.33540372670807456, 'similarity_metrics': np.float32(0.8727792), 'contradiction': 0.02165149338543415}","{'distance': 0.6574585635359116, 'evidence_accuracy': 0.3764705882352941, 'evidence_precision': 0.21774193548387097, 'evidence_recall': 0.75, 'evidence_f1': 0.33749999999999997, 'similarity_metrics': np.float32(0.8720642), 'contradiction': 0.02165149338543415}",,,,"{'distance': 0.17352941176470593, 'evidence_accuracy': 0.7088235294117647, 'evidence_precision': 0.2711864406779661, 'evidence_recall': 0.2222222222222222, 'evidence_f1': 0.24427480916030533, 'similarity_metrics': np.float32(0.8099699), 'contradiction': 0.039519183337688446}"
"{'distance': 0.40986908358509566, 'evidence_accuracy': 0.5486238532110091, 'evidence_precision': 0.023809523809523808, 'evidence_recall': 1.0, 'evidence_f1': 0.046511627906976744, 'similarity_metrics': np.float32(0.94046944), 'contradiction': 0.9804690480232239}","{'distance': 0.5037919826652222, 'evidence_accuracy': 0.41651376146788993, 'evidence_precision': 0.006329113924050633, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.012422360248447206, 'similarity_metrics': np.float32(0.9103447), 'contradiction': 0.3375304937362671}","{'distance': 0.9203413940256046, 'evidence_accuracy': 0.062385321100917435, 'evidence_precision': 0.01160541586073501, 'evidence_recall': 1.0, 'evidence_f1': 0.022944550669216062, 'similarity_metrics': np.float32(0.8133996), 'contradiction': 0.9124406576156616}","{'distance': 0.05642923219241447, 'evidence_accuracy': 0.9284403669724771, 'evidence_precision': 0.02857142857142857, 'evidence_recall': 0.16666666666666666, 'evidence_f1': 0.048780487804878044, 'similarity_metrics': np.float32(0.9376772), 'contradiction': 0.9933637380599976}","{'distance': 0.5085255767301906, 'evidence_accuracy': 0.46055045871559636, 'evidence_precision': 0.02, 'evidence_recall': 1.0, 'evidence_f1': 0.0392156862745098, 'similarity_metrics': np.float32(0.8731475), 'contradiction': 0.9832842350006104}",,"{'distance': 0.1119266055045871, 'evidence_accuracy': 0.8770642201834863, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8800939), 'contradiction': 0.13037852942943573}"
"{'distance': 0.5152998776009792, 'evidence_accuracy': 0.4702127659574468, 'evidence_precision': 0.38095238095238093, 'evidence_recall': 0.5652173913043478, 'evidence_f1': 0.4551422319474836, 'similarity_metrics': np.float32(0.9106112), 'contradiction': 0.9790939688682556}",,"{'distance': 0.5631313131313131, 'evidence_accuracy': 0.4957446808510638, 'evidence_precision': 0.4107744107744108, 'evidence_recall': 0.6630434782608695, 'evidence_f1': 0.5072765072765073, 'similarity_metrics': np.float32(0.9235733), 'contradiction': 0.9790939688682556}","{'distance': 0.5615763546798029, 'evidence_accuracy': 0.4702127659574468, 'evidence_precision': 0.3890784982935154, 'evidence_recall': 0.6195652173913043, 'evidence_f1': 0.47798742138364786, 'similarity_metrics': np.float32(0.96681124), 'contradiction': 0.8778089880943298}","{'distance': 0.48674698795180726, 'evidence_accuracy': 0.4340425531914894, 'evidence_precision': 0.34108527131782945, 'evidence_recall': 0.4782608695652174, 'evidence_f1': 0.39819004524886875, 'similarity_metrics': np.float32(0.9278858), 'contradiction': 0.962687075138092}","{'distance': 0.533498759305211, 'evidence_accuracy': 0.46595744680851064, 'evidence_precision': 0.38162544169611307, 'evidence_recall': 0.5869565217391305, 'evidence_f1': 0.46252676659528913, 'similarity_metrics': np.float32(0.9716765), 'contradiction': 0.9307078719139099}",
"{'distance': 0.6522811344019729, 'evidence_accuracy': 0.46034816247582205, 'evidence_precision': 0.2712765957446808, 'evidence_recall': 0.9532710280373832, 'evidence_f1': 0.42236024844720493, 'similarity_metrics': np.float32(0.86808485), 'contradiction': 0.2778542935848236}","{'distance': 0.8359264497878359, 'evidence_accuracy': 0.3036750483558994, 'evidence_precision': 0.2267818574514039, 'evidence_recall': 0.9813084112149533, 'evidence_f1': 0.368421052631579, 'similarity_metrics': np.float32(0.87999165), 'contradiction': 0.003630917053669691}","{'distance': 0.8467532467532468, 'evidence_accuracy': 0.30947775628626695, 'evidence_precision': 0.22707423580786026, 'evidence_recall': 0.9719626168224299, 'evidence_f1': 0.36814159292035403, 'similarity_metrics': np.float32(0.84782875), 'contradiction': 0.2307468205690384}",,"{'distance': 0.23045685279187822, 'evidence_accuracy': 0.793036750483559, 'evidence_precision': 0.5, 'evidence_recall': 0.6542056074766355, 'evidence_f1': 0.5668016194331984, 'similarity_metrics': np.float32(0.95154506), 'contradiction': 0.9562753438949585}","{'distance': 0.3433476394849786, 'evidence_accuracy': 0.6131528046421664, 'evidence_precision': 0.28169014084507044, 'evidence_recall': 0.5607476635514018, 'evidence_f1': 0.37500000000000006, 'similarity_metrics': np.float32(0.9395547), 'contradiction': 0.9800397157669067}",
"{'distance': 0.9693318729463308, 'evidence_accuracy': 0.2628048780487805, 'evidence_precision': 0.26175742574257427, 'evidence_recall': 0.9635535307517085, 'evidence_f1': 0.4116788321167883, 'similarity_metrics': np.float32(0.7209061), 'contradiction': 0.0065089259296655655}","{'distance': 0.973568281938326, 'evidence_accuracy': 0.2634146341463415, 'evidence_precision': 0.2628007402837754, 'evidence_recall': 0.9703872437357631, 'evidence_f1': 0.41359223300970877, 'similarity_metrics': np.float32(0.69223714), 'contradiction': 0.12486974895000458}","{'distance': 0.9734072022160665, 'evidence_accuracy': 0.2634146341463415, 'evidence_precision': 0.2628007402837754, 'evidence_recall': 0.9703872437357631, 'evidence_f1': 0.41359223300970877, 'similarity_metrics': np.float32(0.74548423), 'contradiction': 0.7330950498580933}","{'distance': 0.44287949921752734, 'evidence_accuracy': 0.5548780487804879, 'evidence_precision': 0.3444206008583691, 'evidence_recall': 0.7295454545454545, 'evidence_f1': 0.4679300291545189, 'similarity_metrics': np.float32(0.86894464), 'contradiction': 0.9541516304016113}","{'distance': 0.5234248788368336, 'evidence_accuracy': 0.48109756097560974, 'evidence_precision': 0.3038095238095238, 'evidence_recall': 0.7266514806378133, 'evidence_f1': 0.4284754869039624, 'similarity_metrics': np.float32(0.8718364), 'contradiction': 0.9813455939292908}","{'distance': 0.4049199531433034, 'evidence_accuracy': 0.5536585365853659, 'evidence_precision': 0.335946248600224, 'evidence_recall': 0.683371298405467, 'evidence_f1': 0.45045045045045046, 'similarity_metrics': np.float32(0.89899063), 'contradiction': 0.9557498693466187}",
"{'distance': 0.9613120269133726, 'evidence_accuracy': 0.2881516587677725, 'evidence_precision': 0.2877906976744186, 'evidence_recall': 0.9488817891373802, 'evidence_f1': 0.441635687732342, 'similarity_metrics': np.float32(0.83677936), 'contradiction': 0.10950455069541931}","{'distance': 0.9673469387755103, 'evidence_accuracy': 0.3042654028436019, 'evidence_precision': 0.2966183574879227, 'evidence_recall': 0.9808306709265175, 'evidence_f1': 0.4554896142433234, 'similarity_metrics': np.float32(0.85883933), 'contradiction': 0.048275019973516464}","{'distance': 0.9502008032128514, 'evidence_accuracy': 0.2663507109004739, 'evidence_precision': 0.2794258373205742, 'evidence_recall': 0.9329073482428115, 'evidence_f1': 0.4300441826215023, 'similarity_metrics': np.float32(0.8304584), 'contradiction': 0.022951941937208176}","{'distance': 0.289110005527916, 'evidence_accuracy': 0.5943127962085308, 'evidence_precision': 0.36470588235294116, 'evidence_recall': 0.4952076677316294, 'evidence_f1': 0.42005420054200543, 'similarity_metrics': np.float32(0.90075266), 'contradiction': 0.8849996328353882}","{'distance': 0.166835187057634, 'evidence_accuracy': 0.6672985781990521, 'evidence_precision': 0.41810344827586204, 'evidence_recall': 0.30990415335463256, 'evidence_f1': 0.3559633027522936, 'similarity_metrics': np.float32(0.97825265), 'contradiction': 0.983807384967804}",,"{'distance': 0.18293838862559242, 'evidence_accuracy': 0.6530805687203791, 'evidence_precision': 0.3626943005181347, 'evidence_recall': 0.22364217252396165, 'evidence_f1': 0.2766798418972332, 'similarity_metrics': np.float32(0.9292024), 'contradiction': 0.04512376710772514}"
"{'distance': 0.7540500736377025, 'evidence_accuracy': 0.4297520661157025, 'evidence_precision': 0.31585518102372034, 'evidence_recall': 0.9844357976653697, 'evidence_f1': 0.47826086956521735, 'similarity_metrics': np.float32(0.94800854), 'contradiction': 0.26220759749412537}","{'distance': 0.95695067264574, 'evidence_accuracy': 0.27789256198347106, 'evidence_precision': 0.2658898305084746, 'evidence_recall': 0.9766536964980544, 'evidence_f1': 0.417985012489592, 'similarity_metrics': np.float32(0.9246123), 'contradiction': 0.015184387564659119}","{'distance': 0.956140350877193, 'evidence_accuracy': 0.27169421487603307, 'evidence_precision': 0.2627118644067797, 'evidence_recall': 0.9649805447470817, 'evidence_f1': 0.4129891756869276, 'similarity_metrics': np.float32(0.85794115), 'contradiction': 0.01224585436284542}","{'distance': 0.40591715976331366, 'evidence_accuracy': 0.6012396694214877, 'evidence_precision': 0.36363636363636365, 'evidence_recall': 0.669260700389105, 'evidence_f1': 0.4712328767123288, 'similarity_metrics': np.float32(0.9714607), 'contradiction': 0.7680003046989441}","{'distance': 0.39846968805179517, 'evidence_accuracy': 0.5888429752066116, 'evidence_precision': 0.34838709677419355, 'evidence_recall': 0.6303501945525292, 'evidence_f1': 0.4487534626038781, 'similarity_metrics': np.float32(0.9693885), 'contradiction': 0.7530592083930969}",,"{'distance': 0.11260330578512401, 'evidence_accuracy': 0.6632231404958677, 'evidence_precision': 0.1834862385321101, 'evidence_recall': 0.07782101167315175, 'evidence_f1': 0.1092896174863388, 'similarity_metrics': np.float32(0.9753381), 'contradiction': 0.03455889970064163}"
"{'distance': 0.8733509234828496, 'evidence_accuracy': 0.3582089552238806, 'evidence_precision': 0.34172661870503596, 'evidence_recall': 0.9004739336492891, 'evidence_f1': 0.49543676662320735, 'similarity_metrics': np.float32(0.930133), 'contradiction': 0.0993596687912941}","{'distance': 0.9002695417789758, 'evidence_accuracy': 0.35323383084577115, 'evidence_precision': 0.3421516754850088, 'evidence_recall': 0.919431279620853, 'evidence_f1': 0.49871465295629824, 'similarity_metrics': np.float32(0.90395725), 'contradiction': 0.9480838775634766}","{'distance': 0.9147180192572215, 'evidence_accuracy': 0.32172470978441126, 'evidence_precision': 0.3310580204778157, 'evidence_recall': 0.919431279620853, 'evidence_f1': 0.4868255959849435, 'similarity_metrics': np.float32(0.8672803), 'contradiction': 0.7736107110977173}","{'distance': 0.5510579576816927, 'evidence_accuracy': 0.48092868988391374, 'evidence_precision': 0.36363636363636365, 'evidence_recall': 0.6445497630331753, 'evidence_f1': 0.4649572649572649, 'similarity_metrics': np.float32(0.9721158), 'contradiction': 0.5107985734939575}",,,"{'distance': 0.06301824212271978, 'evidence_accuracy': 0.6301824212271974, 'evidence_precision': 0.34210526315789475, 'evidence_recall': 0.061611374407582936, 'evidence_f1': 0.1044176706827309, 'similarity_metrics': np.float32(0.8537199), 'contradiction': 0.1039448231458664}"
