baseline,e-persona-you,e-persona-human,e-implcit-target,e-implcit-target-e-persona-you,e-implcit-target-e-persona-human,TextFoolerJin2019
,"{'distance': 0.9957416607523066, 'evidence_accuracy': 0.19543509272467904, 'evidence_precision': 0.19513938527519656, 'evidence_recall': 0.9927272727272727, 'evidence_f1': 0.3261648745519713, 'similarity_metrics': np.float32(0.0581595), 'contradiction': 0.35022464394569397}","{'distance': 0.9985795454545454, 'evidence_accuracy': 0.19543509272467904, 'evidence_precision': 0.19557458957887222, 'evidence_recall': 0.9963636363636363, 'evidence_f1': 0.32696897374701667, 'similarity_metrics': np.float32(0.058870357), 'contradiction': 0.30962178111076355}","{'distance': 0.9853431045969354, 'evidence_accuracy': 0.20399429386590584, 'evidence_precision': 0.19769949676491733, 'evidence_recall': 1.0, 'evidence_f1': 0.33013205282112845, 'similarity_metrics': np.float32(0.61081195), 'contradiction': 0.060908202081918716}","{'distance': 0.9783637592968222, 'evidence_accuracy': 0.20756062767475036, 'evidence_precision': 0.1984126984126984, 'evidence_recall': 1.0, 'evidence_f1': 0.3311258278145695, 'similarity_metrics': np.float32(0.5931061), 'contradiction': 0.04864335060119629}",,"{'distance': 0.016405135520684788, 'evidence_accuracy': 0.7988587731811697, 'evidence_precision': 0.34782608695652173, 'evidence_recall': 0.02909090909090909, 'evidence_f1': 0.053691275167785234, 'similarity_metrics': np.float32(0.9248539), 'contradiction': 0.11388199776411057}"
,"{'distance': 0.9925, 'evidence_accuracy': 0.2900378310214376, 'evidence_precision': 0.289873417721519, 'evidence_recall': 0.9913419913419913, 'evidence_f1': 0.44857982370225274, 'similarity_metrics': np.float32(0.06884757), 'contradiction': 0.2444305121898651}","{'distance': 0.9434628975265018, 'evidence_accuracy': 0.3064312736443884, 'evidence_precision': 0.2925877763328999, 'evidence_recall': 0.974025974025974, 'evidence_f1': 0.45, 'similarity_metrics': np.float32(0.5765047), 'contradiction': 0.44508981704711914}","{'distance': 0.9950372208436724, 'evidence_accuracy': 0.2938209331651955, 'evidence_precision': 0.2920353982300885, 'evidence_recall': 1.0, 'evidence_f1': 0.452054794520548, 'similarity_metrics': np.float32(0.022581533), 'contradiction': 0.26758673787117004}",,,
,,,,,,"{'distance': 0.09494640122511488, 'evidence_accuracy': 0.7595712098009189, 'evidence_precision': 0.43548387096774194, 'evidence_recall': 0.18120805369127516, 'evidence_f1': 0.2559241706161137, 'similarity_metrics': np.float32(0.9423171), 'contradiction': 0.10295161604881287}"
"{'distance': 0.3773049645390071, 'evidence_accuracy': 0.52088772845953, 'evidence_precision': 0.09146341463414634, 'evidence_recall': 0.30303030303030304, 'evidence_f1': 0.1405152224824356, 'similarity_metrics': np.float32(0.9460747), 'contradiction': 0.06799617409706116}","{'distance': 0.9922380336351876, 'evidence_accuracy': 0.13315926892950392, 'evidence_precision': 0.12975098296199214, 'evidence_recall': 1.0, 'evidence_f1': 0.22969837587006964, 'similarity_metrics': np.float32(0.11164674), 'contradiction': 0.302610844373703}","{'distance': 0.3730496453900709, 'evidence_accuracy': 0.5248041775456919, 'evidence_precision': 0.09230769230769231, 'evidence_recall': 0.30303030303030304, 'evidence_f1': 0.14150943396226418, 'similarity_metrics': np.float32(0.94688106), 'contradiction': 0.06799617409706116}","{'distance': 0.3811213626685592, 'evidence_accuracy': 0.5169712793733682, 'evidence_precision': 0.09063444108761329, 'evidence_recall': 0.30303030303030304, 'evidence_f1': 0.13953488372093023, 'similarity_metrics': np.float32(0.94923747), 'contradiction': 0.06016670539975166}","{'distance': 0.39022711631108054, 'evidence_accuracy': 0.5274151436031331, 'evidence_precision': 0.09287925696594428, 'evidence_recall': 0.30303030303030304, 'evidence_f1': 0.14218009478672985, 'similarity_metrics': np.float32(0.61930466), 'contradiction': 0.33927464485168457}","{'distance': 0.3811213626685592, 'evidence_accuracy': 0.5156657963446475, 'evidence_precision': 0.09036144578313253, 'evidence_recall': 0.30303030303030304, 'evidence_f1': 0.13921113689095127, 'similarity_metrics': np.float32(0.947961), 'contradiction': 0.08735627681016922}","{'distance': 0.0013054830287205776, 'evidence_accuracy': 0.8694516971279374, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(1.0000001), 'contradiction': 0.1822410374879837}"
,,,,,,"{'distance': 0.08640226628895187, 'evidence_accuracy': 0.7662889518413598, 'evidence_precision': 0.26229508196721313, 'evidence_recall': 0.11764705882352941, 'evidence_f1': 0.16243654822335027, 'similarity_metrics': np.float32(0.9845648), 'contradiction': 0.009368463419377804}"
,"{'distance': 0.9908814589665653, 'evidence_accuracy': 0.13517665130568357, 'evidence_precision': 0.13117283950617284, 'evidence_recall': 1.0, 'evidence_f1': 0.23192360163710776, 'similarity_metrics': np.float32(0.08007072), 'contradiction': 0.08732184022665024}",,,,,"{'distance': 0.015360983102918557, 'evidence_accuracy': 0.8602150537634409, 'evidence_precision': 0.2, 'evidence_recall': 0.023529411764705882, 'evidence_f1': 0.042105263157894736, 'similarity_metrics': np.float32(0.9815277), 'contradiction': 0.1591234803199768}"
"{'distance': 0.8532467532467533, 'evidence_accuracy': 0.1251808972503618, 'evidence_precision': 0.10551181102362205, 'evidence_recall': 0.6473429951690821, 'evidence_f1': 0.1814488828706838, 'similarity_metrics': np.float32(0.7431179), 'contradiction': 0.9880200028419495}","{'distance': 0.9956803455723542, 'evidence_accuracy': 0.15050651230101303, 'evidence_precision': 0.14938361131254532, 'evidence_recall': 0.9951690821256038, 'evidence_f1': 0.2597730138713745, 'similarity_metrics': np.float32(0.2699196), 'contradiction': 0.14934895932674408}","{'distance': 0.9956803455723542, 'evidence_accuracy': 0.15050651230101303, 'evidence_precision': 0.14938361131254532, 'evidence_recall': 0.9951690821256038, 'evidence_f1': 0.2597730138713745, 'similarity_metrics': np.float32(0.2699196), 'contradiction': 0.14934895932674408}","{'distance': 0.44579397210976157, 'evidence_accuracy': 0.4630969609261939, 'evidence_precision': 0.15214564369310793, 'evidence_recall': 0.5652173913043478, 'evidence_f1': 0.23975409836065575, 'similarity_metrics': np.float32(0.98026156), 'contradiction': 0.9713475704193115}","{'distance': 0.8953648462597522, 'evidence_accuracy': 0.12011577424023155, 'evidence_precision': 0.10493343774471417, 'evidence_recall': 0.6473429951690821, 'evidence_f1': 0.18059299191374661, 'similarity_metrics': np.float32(0.41326895), 'contradiction': 0.9411989450454712}","{'distance': 0.9956927494615937, 'evidence_accuracy': 0.1476121562952243, 'evidence_precision': 0.14793328498912256, 'evidence_recall': 0.9855072463768116, 'evidence_f1': 0.2572509457755359, 'similarity_metrics': np.float32(0.05278883), 'contradiction': 0.08402621001005173}","{'distance': 0.02098408104196814, 'evidence_accuracy': 0.8306801736613604, 'evidence_precision': 0.034482758620689655, 'evidence_recall': 0.004830917874396135, 'evidence_f1': 0.00847457627118644, 'similarity_metrics': np.float32(0.9258197), 'contradiction': 0.19327981770038605}"
,"{'distance': 0.9902912621359223, 'evidence_accuracy': 0.18166939443535188, 'evidence_precision': 0.1825657894736842, 'evidence_recall': 0.9736842105263158, 'evidence_f1': 0.3074792243767313, 'similarity_metrics': np.float32(0.34277502), 'contradiction': 0.08722133189439774}","{'distance': 0.9967897271268058, 'evidence_accuracy': 0.18821603927986907, 'evidence_precision': 0.18688524590163935, 'evidence_recall': 1.0, 'evidence_f1': 0.31491712707182323, 'similarity_metrics': np.float32(0.15134306), 'contradiction': 0.07031406462192535}","{'distance': 0.9967948717948718, 'evidence_accuracy': 0.18821603927986907, 'evidence_precision': 0.18688524590163935, 'evidence_recall': 1.0, 'evidence_f1': 0.31491712707182323, 'similarity_metrics': np.float32(0.15999773), 'contradiction': 0.06472425907850266}","{'distance': 0.9936, 'evidence_accuracy': 0.18985270049099837, 'evidence_precision': 0.18719211822660098, 'evidence_recall': 1.0, 'evidence_f1': 0.3153526970954357, 'similarity_metrics': np.float32(0.55554426), 'contradiction': 0.09848158061504364}","{'distance': 0.9871794871794872, 'evidence_accuracy': 0.18985270049099837, 'evidence_precision': 0.18616144975288304, 'evidence_recall': 0.9912280701754386, 'evidence_f1': 0.3134535367545077, 'similarity_metrics': np.float32(0.16238841), 'contradiction': 0.06047230213880539}","{'distance': 0.011456628477905073, 'evidence_accuracy': 0.8052373158756138, 'evidence_precision': 0.14285714285714285, 'evidence_recall': 0.008771929824561403, 'evidence_f1': 0.01652892561983471, 'similarity_metrics': np.float32(0.9931273), 'contradiction': 0.10297688096761703}"
,"{'distance': 0.9946140035906643, 'evidence_accuracy': 0.23306233062330622, 'evidence_precision': 0.2318840579710145, 'evidence_recall': 0.9961089494163424, 'evidence_f1': 0.3761939750183689, 'similarity_metrics': np.float32(0.18724224), 'contradiction': 0.34007254242897034}",,,"{'distance': 0.9220055710306406, 'evidence_accuracy': 0.25022583559168926, 'evidence_precision': 0.2274024738344434, 'evidence_recall': 0.9299610894941635, 'evidence_f1': 0.3654434250764526, 'similarity_metrics': np.float32(0.35691673), 'contradiction': 0.27285999059677124}",,
,,,,,,
,,,,,,"{'distance': 0.05950095969289826, 'evidence_accuracy': 0.6737044145873321, 'evidence_precision': 0.3225806451612903, 'evidence_recall': 0.06289308176100629, 'evidence_f1': 0.10526315789473685, 'similarity_metrics': np.float32(0.9883392), 'contradiction': 0.0037211787421256304}"
,"{'distance': 0.9936373276776246, 'evidence_accuracy': 0.2799145299145299, 'evidence_precision': 0.2808145766345123, 'evidence_recall': 0.9886792452830189, 'evidence_f1': 0.4373956594323873, 'similarity_metrics': np.float32(0.026302146), 'contradiction': 0.44529989361763}","{'distance': 0.9957492029755579, 'evidence_accuracy': 0.2831196581196581, 'evidence_precision': 0.2826552462526767, 'evidence_recall': 0.9962264150943396, 'evidence_f1': 0.44036697247706424, 'similarity_metrics': np.float32(0.018470926), 'contradiction': 0.6763405203819275}","{'distance': 0.9873150105708245, 'evidence_accuracy': 0.28952991452991456, 'evidence_precision': 0.2849462365591398, 'evidence_recall': 1.0, 'evidence_f1': 0.4435146443514645, 'similarity_metrics': np.float32(0.39181623), 'contradiction': 0.9488509297370911}","{'distance': 0.8697829716193656, 'evidence_accuracy': 0.2831196581196581, 'evidence_precision': 0.2634032634032634, 'evidence_recall': 0.8528301886792453, 'evidence_f1': 0.402493321460374, 'similarity_metrics': np.float32(0.15059453), 'contradiction': 0.30230140686035156}","{'distance': 0.9873150105708245, 'evidence_accuracy': 0.28952991452991456, 'evidence_precision': 0.2849462365591398, 'evidence_recall': 1.0, 'evidence_f1': 0.4435146443514645, 'similarity_metrics': np.float32(0.39181623), 'contradiction': 0.9488509297370911}","{'distance': 0.11752136752136755, 'evidence_accuracy': 0.6741452991452992, 'evidence_precision': 0.3181818181818182, 'evidence_recall': 0.1320754716981132, 'evidence_f1': 0.18666666666666665, 'similarity_metrics': np.float32(0.9651887), 'contradiction': 0.05828457698225975}"
,"{'distance': 0.9939759036144579, 'evidence_accuracy': 0.28412537917087965, 'evidence_precision': 0.28498985801217036, 'evidence_recall': 0.9894366197183099, 'evidence_f1': 0.44251968503937006, 'similarity_metrics': np.float32(0.17670685), 'contradiction': 0.2274157553911209}","{'distance': 0.9939759036144579, 'evidence_accuracy': 0.28412537917087965, 'evidence_precision': 0.28498985801217036, 'evidence_recall': 0.9894366197183099, 'evidence_f1': 0.44251968503937006, 'similarity_metrics': np.float32(0.13546789), 'contradiction': 0.2244703769683838}",,,,"{'distance': 0.014155712841253831, 'evidence_accuracy': 0.7108190091001011, 'evidence_precision': 0.42857142857142855, 'evidence_recall': 0.02112676056338028, 'evidence_f1': 0.04026845637583892, 'similarity_metrics': np.float32(0.8930024), 'contradiction': 0.08761019259691238}"
,,,,"{'distance': 0.4103819784524976, 'evidence_accuracy': 0.4762773722627737, 'evidence_precision': 0.17408906882591094, 'evidence_recall': 0.3412698412698413, 'evidence_f1': 0.23056300268096516, 'similarity_metrics': np.float32(0.9878997), 'contradiction': 0.0055532557889819145}",,
,"{'distance': 0.9931192660550459, 'evidence_accuracy': 0.1352601156069364, 'evidence_precision': 0.13225058004640372, 'evidence_recall': 1.0, 'evidence_f1': 0.2336065573770492, 'similarity_metrics': np.float32(0.24287142), 'contradiction': 0.15682019293308258}",,,"{'distance': 0.9829059829059829, 'evidence_accuracy': 0.13872832369942195, 'evidence_precision': 0.13185530921820304, 'evidence_recall': 0.9912280701754386, 'evidence_f1': 0.23274974253347067, 'similarity_metrics': np.float32(0.45294026), 'contradiction': 0.7323293685913086}","{'distance': 0.9908675799086758, 'evidence_accuracy': 0.13641618497109825, 'evidence_precision': 0.13240418118466898, 'evidence_recall': 1.0, 'evidence_f1': 0.23384615384615384, 'similarity_metrics': np.float32(0.17000632), 'contradiction': 0.18372561037540436}","{'distance': 0.015028901734104094, 'evidence_accuracy': 0.8531791907514451, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.99725056), 'contradiction': 0.004865486640483141}"
,"{'distance': 0.9913544668587896, 'evidence_accuracy': 0.30131004366812225, 'evidence_precision': 0.3026315789473684, 'evidence_recall': 0.9857142857142858, 'evidence_f1': 0.4630872483221477, 'similarity_metrics': np.float32(0.28566223), 'contradiction': 0.38739028573036194}","{'distance': 0.9645569620253165, 'evidence_accuracy': 0.30858806404657935, 'evidence_precision': 0.3031203566121842, 'evidence_recall': 0.9714285714285714, 'evidence_f1': 0.4620611551528878, 'similarity_metrics': np.float32(0.5083951), 'contradiction': 0.6891725063323975}","{'distance': 0.9166666666666666, 'evidence_accuracy': 0.30131004366812225, 'evidence_precision': 0.29357798165137616, 'evidence_recall': 0.9142857142857143, 'evidence_f1': 0.4444444444444445, 'similarity_metrics': np.float32(0.56032145), 'contradiction': 0.7236984968185425}","{'distance': 0.9525691699604744, 'evidence_accuracy': 0.28820960698689957, 'evidence_precision': 0.2914798206278027, 'evidence_recall': 0.9285714285714286, 'evidence_f1': 0.4436860068259386, 'similarity_metrics': np.float32(0.28470337), 'contradiction': 0.4530339539051056}","{'distance': 0.3119266055045872, 'evidence_accuracy': 0.5065502183406113, 'evidence_precision': 0.22784810126582278, 'evidence_recall': 0.2571428571428571, 'evidence_f1': 0.24161073825503354, 'similarity_metrics': np.float32(0.99021184), 'contradiction': 0.02728673443198204}","{'distance': 0.0451237263464338, 'evidence_accuracy': 0.7045123726346434, 'evidence_precision': 0.6129032258064516, 'evidence_recall': 0.09047619047619047, 'evidence_f1': 0.15767634854771784, 'similarity_metrics': np.float32(0.9417329), 'contradiction': 0.19516874849796295}"
,"{'distance': 0.9935828877005347, 'evidence_accuracy': 0.22844827586206898, 'evidence_precision': 0.2281081081081081, 'evidence_recall': 0.9906103286384976, 'evidence_f1': 0.37082601054481545, 'similarity_metrics': np.float32(0.27468908), 'contradiction': 0.4798920452594757}","{'distance': 0.8911671924290221, 'evidence_accuracy': 0.27370689655172414, 'evidence_precision': 0.23536165327210104, 'evidence_recall': 0.9624413145539906, 'evidence_f1': 0.37822878228782286, 'similarity_metrics': np.float32(0.3804851), 'contradiction': 0.039932724088430405}",,,,"{'distance': 0.03125, 'evidence_accuracy': 0.7521551724137931, 'evidence_precision': 0.20689655172413793, 'evidence_recall': 0.028169014084507043, 'evidence_f1': 0.049586776859504134, 'similarity_metrics': np.float32(0.9873476), 'contradiction': 0.007235784083604813}"
,"{'distance': 0.9913419913419913, 'evidence_accuracy': 0.30466472303207, 'evidence_precision': 0.30161054172767204, 'evidence_recall': 1.0, 'evidence_f1': 0.4634420697412824, 'similarity_metrics': np.float32(0.17035992), 'contradiction': 0.07961362600326538}",,,,"{'distance': 0.9757709251101322, 'evidence_accuracy': 0.29591836734693877, 'evidence_precision': 0.2948148148148148, 'evidence_recall': 0.9660194174757282, 'evidence_f1': 0.4517593643586833, 'similarity_metrics': np.float32(0.53118026), 'contradiction': 0.038910139352083206}","{'distance': 0.030612244897959218, 'evidence_accuracy': 0.6924198250728864, 'evidence_precision': 0.38095238095238093, 'evidence_recall': 0.038834951456310676, 'evidence_f1': 0.07048458149779735, 'similarity_metrics': np.float32(0.9646288), 'contradiction': 0.25376465916633606}"
"{'distance': 0.9241706161137441, 'evidence_accuracy': 0.24358974358974358, 'evidence_precision': 0.24197860962566844, 'evidence_recall': 0.8872549019607843, 'evidence_f1': 0.3802521008403361, 'similarity_metrics': np.float32(0.69866985), 'contradiction': 0.9937072396278381}",,"{'distance': 0.9912790697674418, 'evidence_accuracy': 0.258974358974359, 'evidence_precision': 0.25839793281653745, 'evidence_recall': 0.9803921568627451, 'evidence_f1': 0.4089979550102249, 'similarity_metrics': np.float32(0.23868461), 'contradiction': 0.375565767288208}","{'distance': 0.855039637599094, 'evidence_accuracy': 0.28717948717948716, 'evidence_precision': 0.2541899441340782, 'evidence_recall': 0.8921568627450981, 'evidence_f1': 0.39565217391304347, 'similarity_metrics': np.float32(0.73103803), 'contradiction': 0.9975544810295105}",,,"{'distance': 0.1512820512820513, 'evidence_accuracy': 0.6641025641025641, 'evidence_precision': 0.2542372881355932, 'evidence_recall': 0.14705882352941177, 'evidence_f1': 0.18633540372670807, 'similarity_metrics': np.float32(0.8328495), 'contradiction': 0.032497696578502655}"
,"{'distance': 0.9956172388604821, 'evidence_accuracy': 0.44052863436123346, 'evidence_precision': 0.44002943340691686, 'evidence_recall': 0.998330550918197, 'evidence_f1': 0.6108273748723188, 'similarity_metrics': np.float32(0.11685896), 'contradiction': 0.2559725344181061}","{'distance': 0.9262371615312792, 'evidence_accuracy': 0.43245227606461084, 'evidence_precision': 0.4322429906542056, 'evidence_recall': 0.9265442404006677, 'evidence_f1': 0.5894848645778014, 'similarity_metrics': np.float32(0.46108696), 'contradiction': 0.7630049586296082}",,"{'distance': 0.9926953981008035, 'evidence_accuracy': 0.43759177679882527, 'evidence_precision': 0.4384672070744289, 'evidence_recall': 0.993322203672788, 'evidence_f1': 0.6083844580777096, 'similarity_metrics': np.float32(0.3849164), 'contradiction': 0.5464581251144409}","{'distance': 0.9719101123595506, 'evidence_accuracy': 0.44713656387665196, 'evidence_precision': 0.4426229508196721, 'evidence_recall': 0.991652754590985, 'evidence_f1': 0.6120556414219475, 'similarity_metrics': np.float32(0.469364), 'contradiction': 0.6629626154899597}","{'distance': 0.0051395007342144305, 'evidence_accuracy': 0.5580029368575624, 'evidence_precision': 0.2857142857142857, 'evidence_recall': 0.00333889816360601, 'evidence_f1': 0.006600660066006602, 'similarity_metrics': np.float32(0.9979021), 'contradiction': 0.0029717208817601204}"
,"{'distance': 0.9916666666666667, 'evidence_accuracy': 0.24892703862660945, 'evidence_precision': 0.25, 'evidence_recall': 0.9830508474576272, 'evidence_f1': 0.39862542955326463, 'similarity_metrics': np.float32(0.11597659), 'contradiction': 0.6824957728385925}",,"{'distance': 0.44680851063829785, 'evidence_accuracy': 0.4978540772532189, 'evidence_precision': 0.25, 'evidence_recall': 0.4915254237288136, 'evidence_f1': 0.33142857142857146, 'similarity_metrics': np.float32(0.9881424), 'contradiction': 0.9543890357017517}","{'distance': 0.43262411347517726, 'evidence_accuracy': 0.48497854077253216, 'evidence_precision': 0.23008849557522124, 'evidence_recall': 0.4406779661016949, 'evidence_f1': 0.3023255813953488, 'similarity_metrics': np.float32(0.99007857), 'contradiction': 0.9045541286468506}","{'distance': 0.5702917771883289, 'evidence_accuracy': 0.4291845493562232, 'evidence_precision': 0.2565789473684211, 'evidence_recall': 0.6610169491525424, 'evidence_f1': 0.3696682464454977, 'similarity_metrics': np.float32(0.69873077), 'contradiction': 0.64881432056427}","{'distance': 0.14592274678111583, 'evidence_accuracy': 0.7124463519313304, 'evidence_precision': 0.38235294117647056, 'evidence_recall': 0.22033898305084745, 'evidence_f1': 0.27956989247311825, 'similarity_metrics': np.float32(0.6639477), 'contradiction': 0.09761600941419601}"
,"{'distance': 0.9942748091603053, 'evidence_accuracy': 0.2737752161383285, 'evidence_precision': 0.27167630057803466, 'evidence_recall': 1.0, 'evidence_f1': 0.42727272727272725, 'similarity_metrics': np.float32(0.22578712), 'contradiction': 0.4106428027153015}","{'distance': 0.9942748091603053, 'evidence_accuracy': 0.2737752161383285, 'evidence_precision': 0.27167630057803466, 'evidence_recall': 1.0, 'evidence_f1': 0.42727272727272725, 'similarity_metrics': np.float32(0.22578712), 'contradiction': 0.4106428027153015}",,"{'distance': 0.9611650485436893, 'evidence_accuracy': 0.2622478386167147, 'evidence_precision': 0.26176470588235295, 'evidence_recall': 0.9468085106382979, 'evidence_f1': 0.41013824884792627, 'similarity_metrics': np.float32(0.30724016), 'contradiction': 0.872194766998291}","{'distance': 0.9676258992805755, 'evidence_accuracy': 0.276657060518732, 'evidence_precision': 0.2697947214076246, 'evidence_recall': 0.9787234042553191, 'evidence_f1': 0.42298850574712643, 'similarity_metrics': np.float32(0.6781277), 'contradiction': 0.3328797221183777}",
,,,"{'distance': 0.3781710914454277, 'evidence_accuracy': 0.48546824542518835, 'evidence_precision': 0.1687041564792176, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.22402597402597402, 'similarity_metrics': np.float32(0.9976148), 'contradiction': 0.9752919673919678}",,,"{'distance': 0.034445640473627526, 'evidence_accuracy': 0.7685683530678149, 'evidence_precision': 0.375, 'evidence_recall': 0.057971014492753624, 'evidence_f1': 0.100418410041841, 'similarity_metrics': np.float32(0.9453021), 'contradiction': 0.0515240877866745}"
"{'distance': 0.998324958123953, 'evidence_accuracy': 0.1127946127946128, 'evidence_precision': 0.11204717775905644, 'evidence_recall': 1.0, 'evidence_f1': 0.2015151515151515, 'similarity_metrics': np.float32(0.031818293), 'contradiction': 0.4780907928943634}","{'distance': 0.998324958123953, 'evidence_accuracy': 0.1127946127946128, 'evidence_precision': 0.11204717775905644, 'evidence_recall': 1.0, 'evidence_f1': 0.2015151515151515, 'similarity_metrics': np.float32(0.031818293), 'contradiction': 0.4780907928943634}","{'distance': 0.9983235540653814, 'evidence_accuracy': 0.1127946127946128, 'evidence_precision': 0.11204717775905644, 'evidence_recall': 1.0, 'evidence_f1': 0.2015151515151515, 'similarity_metrics': np.float32(0.022376353), 'contradiction': 0.5939759016036987}",,,"{'distance': 0.9933277731442869, 'evidence_accuracy': 0.11195286195286196, 'evidence_precision': 0.11195286195286196, 'evidence_recall': 1.0, 'evidence_f1': 0.20136260408781226, 'similarity_metrics': np.float32(-0.047388166), 'contradiction': 0.40388718247413635}","{'distance': 0.04208754208754206, 'evidence_accuracy': 0.8552188552188552, 'evidence_precision': 0.1320754716981132, 'evidence_recall': 0.05263157894736842, 'evidence_f1': 0.07526881720430108, 'similarity_metrics': np.float32(0.93129176), 'contradiction': 0.10086710751056671}"
,,,,,,"{'distance': 0.07479224376731297, 'evidence_accuracy': 0.7714681440443213, 'evidence_precision': 0.2037037037037037, 'evidence_recall': 0.08270676691729323, 'evidence_f1': 0.11764705882352942, 'similarity_metrics': np.float32(0.9436111), 'contradiction': 0.2391946166753769}"
,"{'distance': 0.9988116458704694, 'evidence_accuracy': 0.3148479427549195, 'evidence_precision': 0.315035799522673, 'evidence_recall': 0.998109640831758, 'evidence_f1': 0.4789115646258503, 'similarity_metrics': np.float32(0.13497253), 'contradiction': 0.48517146706581116}",,"{'distance': 0.9940793368857312, 'evidence_accuracy': 0.3148479427549195, 'evidence_precision': 0.3145933014354067, 'evidence_recall': 0.994328922495274, 'evidence_f1': 0.47796456156292594, 'similarity_metrics': np.float32(0.1307327), 'contradiction': 0.37776920199394226}",,,"{'distance': 0.0065593321407274585, 'evidence_accuracy': 0.6875372689326178, 'evidence_precision': 0.7272727272727273, 'evidence_recall': 0.015122873345935728, 'evidence_f1': 0.02962962962962963, 'similarity_metrics': np.float32(0.99524766), 'contradiction': 0.00322583201341331}"
,"{'distance': 0.9949302915082383, 'evidence_accuracy': 0.4360613810741688, 'evidence_precision': 0.4371794871794872, 'evidence_recall': 0.9941690962099126, 'evidence_f1': 0.6073018699910953, 'similarity_metrics': np.float32(0.1567521), 'contradiction': 0.05421154946088791}","{'distance': 0.9974587039390089, 'evidence_accuracy': 0.4373401534526854, 'evidence_precision': 0.4379001280409731, 'evidence_recall': 0.9970845481049563, 'evidence_f1': 0.608540925266904, 'similarity_metrics': np.float32(0.09909597), 'contradiction': 0.027257971465587616}",,"{'distance': 0.9312039312039312, 'evidence_accuracy': 0.40281329923273657, 'evidence_precision': 0.4177718832891247, 'evidence_recall': 0.9183673469387755, 'evidence_f1': 0.5742935278030994, 'similarity_metrics': np.float32(0.52858585), 'contradiction': 0.9877411723136902}",,"{'distance': 0.10230179028132991, 'evidence_accuracy': 0.5281329923273658, 'evidence_precision': 0.3375, 'evidence_recall': 0.07871720116618076, 'evidence_f1': 0.12765957446808512, 'similarity_metrics': np.float32(0.7947717), 'contradiction': 0.025605909526348114}"
,,,,,,"{'distance': 0.04472843450479236, 'evidence_accuracy': 0.5383386581469649, 'evidence_precision': 0.2857142857142857, 'evidence_recall': 0.02888086642599278, 'evidence_f1': 0.05245901639344262, 'similarity_metrics': np.float32(0.9725186), 'contradiction': 0.10776329785585403}"
,"{'distance': 0.9932203389830508, 'evidence_accuracy': 0.5022779043280182, 'evidence_precision': 0.5028571428571429, 'evidence_recall': 0.995475113122172, 'evidence_f1': 0.6681852695520121, 'similarity_metrics': np.float32(0.14051948), 'contradiction': 0.38838884234428406}","{'distance': 0.9977349943374858, 'evidence_accuracy': 0.5045558086560364, 'evidence_precision': 0.5039908779931584, 'evidence_recall': 1.0, 'evidence_f1': 0.670204700530705, 'similarity_metrics': np.float32(0.08402306), 'contradiction': 0.4512791633605957}","{'distance': 0.9912087912087912, 'evidence_accuracy': 0.5056947608200456, 'evidence_precision': 0.5045766590389016, 'evidence_recall': 0.997737556561086, 'evidence_f1': 0.6702127659574467, 'similarity_metrics': np.float32(0.6158371), 'contradiction': 0.9847452044487}","{'distance': 0.7598760650658405, 'evidence_accuracy': 0.3564920273348519, 'evidence_precision': 0.41517241379310343, 'evidence_recall': 0.6809954751131222, 'evidence_f1': 0.5158526135389888, 'similarity_metrics': np.float32(0.23087311), 'contradiction': 0.5277594327926636}",,"{'distance': 0.006833712984054663, 'evidence_accuracy': 0.5034168564920274, 'evidence_precision': 1.0, 'evidence_recall': 0.013574660633484163, 'evidence_f1': 0.026785714285714288, 'similarity_metrics': np.float32(0.9921144), 'contradiction': 0.012182209640741348}"
,,,,,,"{'distance': 0.1470588235294118, 'evidence_accuracy': 0.732620320855615, 'evidence_precision': 0.12727272727272726, 'evidence_recall': 0.11864406779661017, 'evidence_f1': 0.12280701754385964, 'similarity_metrics': np.float32(0.8773922), 'contradiction': 0.3352903425693512}"
