baseline,e-persona-you,e-persona-human,e-implcit-target,e-implcit-target-e-persona-you,e-implcit-target-e-persona-human,TextFoolerJin2019
,,,"{'distance': 0.6363636363636364, 'evidence_accuracy': 0.5, 'evidence_precision': 0.25, 'evidence_recall': 1.0, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.30727294), 'contradiction': 0.9894479513168335}","{'distance': 0.6363636363636364, 'evidence_accuracy': 0.5, 'evidence_precision': 0.25, 'evidence_recall': 1.0, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.30727294), 'contradiction': 0.9894479513168335}","{'distance': 0.6363636363636364, 'evidence_accuracy': 0.5, 'evidence_precision': 0.25, 'evidence_recall': 1.0, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.30727294), 'contradiction': 0.9894479513168335}",
"{'distance': 0.5, 'evidence_accuracy': 0.5, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.5, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.596048), 'contradiction': 0.01403361838310957}","{'distance': 0.07692307692307687, 'evidence_accuracy': 0.5, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.93822587), 'contradiction': 0.0034377772826701403}","{'distance': 0.07692307692307687, 'evidence_accuracy': 0.5, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.93822587), 'contradiction': 0.0034377772826701403}",,,,
,,,,,,
,,,,,,
"{'distance': 0.1428571428571429, 'evidence_accuracy': 0.8421052631578947, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.9891119), 'contradiction': 0.0019981502555310726}","{'distance': 0.1707317073170732, 'evidence_accuracy': 0.7894736842105263, 'evidence_precision': 0.5, 'evidence_recall': 0.25, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': np.float32(0.97823596), 'contradiction': 0.0006377319223247468}",,,,,"{'distance': 0.29166666666666663, 'evidence_accuracy': 0.6842105263157895, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8355812), 'contradiction': 0.0014152248622849584}"
,,"{'distance': 0.5833333333333333, 'evidence_accuracy': 0.5384615384615384, 'evidence_precision': 0.25, 'evidence_recall': 1.0, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.40181184), 'contradiction': 0.992283046245575}",,,,
,,,"{'distance': 0.2592592592592593, 'evidence_accuracy': 0.6153846153846154, 'evidence_precision': 0.6666666666666666, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4444444444444444, 'similarity_metrics': np.float32(0.70111096), 'contradiction': 0.99444180727005}","{'distance': 0.2592592592592593, 'evidence_accuracy': 0.6153846153846154, 'evidence_precision': 0.6666666666666666, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4444444444444444, 'similarity_metrics': np.float32(0.70111096), 'contradiction': 0.99444180727005}",,"{'distance': 0.2666666666666667, 'evidence_accuracy': 0.38461538461538464, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': np.float32(0.8571651), 'contradiction': 0.5829751491546631}"
"{'distance': 0.4782608695652174, 'evidence_accuracy': 0.6153846153846154, 'evidence_precision': 0.42857142857142855, 'evidence_recall': 0.75, 'evidence_f1': 0.5454545454545454, 'similarity_metrics': np.float32(0.84130484), 'contradiction': 0.0008231099345721304}","{'distance': 0.4782608695652174, 'evidence_accuracy': 0.6153846153846154, 'evidence_precision': 0.42857142857142855, 'evidence_recall': 0.75, 'evidence_f1': 0.5454545454545454, 'similarity_metrics': np.float32(0.84130484), 'contradiction': 0.0008231099345721304}","{'distance': 0.4782608695652174, 'evidence_accuracy': 0.6153846153846154, 'evidence_precision': 0.42857142857142855, 'evidence_recall': 0.75, 'evidence_f1': 0.5454545454545454, 'similarity_metrics': np.float32(0.84130484), 'contradiction': 0.0008231099345721304}",,,,
"{'distance': 0.25, 'evidence_accuracy': 0.625, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8876004), 'contradiction': 0.0027502221055328846}","{'distance': 0.18918918918918914, 'evidence_accuracy': 0.625, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8901159), 'contradiction': 0.003266272135078907}","{'distance': 0.18918918918918914, 'evidence_accuracy': 0.625, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8901159), 'contradiction': 0.003266272135078907}",,,,"{'distance': 0.4285714285714286, 'evidence_accuracy': 0.5625, 'evidence_precision': 0.25, 'evidence_recall': 0.2, 'evidence_f1': 0.22222222222222224, 'similarity_metrics': np.float32(0.56306756), 'contradiction': 0.003312065964564681}"
"{'distance': 0.2142857142857143, 'evidence_accuracy': 0.5625, 'evidence_precision': 0.2, 'evidence_recall': 0.25, 'evidence_f1': 0.22222222222222224, 'similarity_metrics': np.float32(0.9724521), 'contradiction': 0.0015255501493811607}","{'distance': 0.2142857142857143, 'evidence_accuracy': 0.5625, 'evidence_precision': 0.2, 'evidence_recall': 0.25, 'evidence_f1': 0.22222222222222224, 'similarity_metrics': np.float32(0.9724521), 'contradiction': 0.0015255501493811607}","{'distance': 0.2142857142857143, 'evidence_accuracy': 0.5625, 'evidence_precision': 0.2, 'evidence_recall': 0.25, 'evidence_f1': 0.22222222222222224, 'similarity_metrics': np.float32(0.9724521), 'contradiction': 0.0015255501493811607}","{'distance': 0.030303030303030276, 'evidence_accuracy': 0.6875, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9369737), 'contradiction': 0.9954985976219177}",,,"{'distance': 0.33333333333333337, 'evidence_accuracy': 0.75, 'evidence_precision': 0.5, 'evidence_recall': 0.25, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': np.float32(0.8763703), 'contradiction': 0.023659180849790573}"
,,,,,,
,,,,,,"{'distance': 0.30000000000000004, 'evidence_accuracy': 0.06666666666666667, 'evidence_precision': 0.09090909090909091, 'evidence_recall': 0.2, 'evidence_f1': 0.12500000000000003, 'similarity_metrics': np.float32(0.84499705), 'contradiction': 0.0013350341469049454}"
"{'distance': 0.6, 'evidence_accuracy': 0.4166666666666667, 'evidence_precision': 0.125, 'evidence_recall': 1.0, 'evidence_f1': 0.2222222222222222, 'similarity_metrics': np.float32(0.60521525), 'contradiction': 0.9970568418502808}",,"{'distance': 0.6, 'evidence_accuracy': 0.4166666666666667, 'evidence_precision': 0.125, 'evidence_recall': 1.0, 'evidence_f1': 0.2222222222222222, 'similarity_metrics': np.float32(0.60521525), 'contradiction': 0.9970568418502808}",,,,"{'distance': 0.3125, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.7541343), 'contradiction': 0.0037100522313266993}"
"{'distance': 0.4444444444444444, 'evidence_accuracy': 0.16666666666666666, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.73267686), 'contradiction': 0.001269601285457611}","{'distance': 0.4444444444444444, 'evidence_accuracy': 0.16666666666666666, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.73267686), 'contradiction': 0.001269601285457611}","{'distance': 0.4444444444444444, 'evidence_accuracy': 0.16666666666666666, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.73267686), 'contradiction': 0.001269601285457611}",,"{'distance': 0.15384615384615385, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.7305477), 'contradiction': 0.9933621883392334}",,"{'distance': 0.3548387096774194, 'evidence_accuracy': 0.75, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.91404366), 'contradiction': 0.030536679551005363}"
,,,"{'distance': 0.032258064516129004, 'evidence_accuracy': 0.8, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.81629413), 'contradiction': 0.9927501678466797}","{'distance': 0.5833333333333333, 'evidence_accuracy': 0.4, 'evidence_precision': 0.18181818181818182, 'evidence_recall': 1.0, 'evidence_f1': 0.3076923076923077, 'similarity_metrics': np.float32(0.8755111), 'contradiction': 0.008774450980126858}","{'distance': 0.5833333333333333, 'evidence_accuracy': 0.4, 'evidence_precision': 0.18181818181818182, 'evidence_recall': 1.0, 'evidence_f1': 0.3076923076923077, 'similarity_metrics': np.float32(0.8755111), 'contradiction': 0.008774450980126858}","{'distance': 0.23076923076923073, 'evidence_accuracy': 0.9333333333333333, 'evidence_precision': 1.0, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.8, 'similarity_metrics': np.float32(0.8670191), 'contradiction': 0.001201769569888711}"
"{'distance': 0.5483870967741935, 'evidence_accuracy': 0.3333333333333333, 'evidence_precision': 0.1111111111111111, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.16666666666666666, 'similarity_metrics': np.float32(0.89865214), 'contradiction': 0.059840861707925797}","{'distance': 0.5333333333333333, 'evidence_accuracy': 0.3333333333333333, 'evidence_precision': 0.1111111111111111, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.16666666666666666, 'similarity_metrics': np.float32(0.9356452), 'contradiction': 0.0018038346897810698}","{'distance': 0.5483870967741935, 'evidence_accuracy': 0.3333333333333333, 'evidence_precision': 0.1111111111111111, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.16666666666666666, 'similarity_metrics': np.float32(0.89865214), 'contradiction': 0.059840861707925797}","{'distance': 0.5, 'evidence_accuracy': 0.26666666666666666, 'evidence_precision': 0.1, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.15384615384615383, 'similarity_metrics': np.float32(0.44243097), 'contradiction': 0.9892014265060425}","{'distance': 0.3846153846153846, 'evidence_accuracy': 0.4, 'evidence_precision': 0.125, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.18181818181818182, 'similarity_metrics': np.float32(0.4502924), 'contradiction': 0.4748453199863434}",,"{'distance': 0.2222222222222222, 'evidence_accuracy': 0.8, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.8807741), 'contradiction': 0.0007963559473864734}"
,,,,,,
"{'distance': 0.25, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': np.float32(0.77823883), 'contradiction': 0.0026994459331035614}","{'distance': 0.25, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': np.float32(0.77823883), 'contradiction': 0.0026994459331035614}","{'distance': 0.25, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': np.float32(0.77823883), 'contradiction': 0.0026994459331035614}","{'distance': 0.21739130434782605, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': np.float32(0.82892376), 'contradiction': 0.003393476363271475}",,"{'distance': 0.25, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': np.float32(0.7881576), 'contradiction': 0.006243097595870495}",
"{'distance': 0.13043478260869568, 'evidence_accuracy': 0.5, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9125471), 'contradiction': 0.0022795984987169504}","{'distance': 0.13043478260869568, 'evidence_accuracy': 0.5, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9125471), 'contradiction': 0.0022795984987169504}","{'distance': 0.13043478260869568, 'evidence_accuracy': 0.5, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.9125471), 'contradiction': 0.0022795984987169504}",,,,"{'distance': 0.3793103448275862, 'evidence_accuracy': 0.5833333333333334, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.25, 'evidence_f1': 0.28571428571428575, 'similarity_metrics': np.float32(0.82366216), 'contradiction': 0.004700972232967615}"
"{'distance': 0.375, 'evidence_accuracy': 0.8888888888888888, 'evidence_precision': 0.75, 'evidence_recall': 1.0, 'evidence_f1': 0.8571428571428571, 'similarity_metrics': np.float32(0.7190526), 'contradiction': 0.9972395896911621}","{'distance': 0.375, 'evidence_accuracy': 0.8888888888888888, 'evidence_precision': 0.75, 'evidence_recall': 1.0, 'evidence_f1': 0.8571428571428571, 'similarity_metrics': np.float32(0.7190526), 'contradiction': 0.9972395896911621}","{'distance': 0.375, 'evidence_accuracy': 0.8888888888888888, 'evidence_precision': 0.75, 'evidence_recall': 1.0, 'evidence_f1': 0.8571428571428571, 'similarity_metrics': np.float32(0.7190526), 'contradiction': 0.9972395896911621}",,,,"{'distance': 0.46153846153846156, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.7549683), 'contradiction': 0.0036644735373556614}"
,,,"{'distance': 0.19999999999999996, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.5885363), 'contradiction': 0.9989308714866638}","{'distance': 0.19999999999999996, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.5885363), 'contradiction': 0.9989308714866638}","{'distance': 0.19999999999999996, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.5885363), 'contradiction': 0.9989308714866638}","{'distance': 0.36363636363636365, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.88032645), 'contradiction': 0.0021629466209560633}"
,,,,,,
,,,,,,"{'distance': 0.3513513513513513, 'evidence_accuracy': 0.4, 'evidence_precision': 0.1, 'evidence_recall': 1.0, 'evidence_f1': 0.18181818181818182, 'similarity_metrics': np.float32(0.6932328), 'contradiction': 0.0017390147550031543}"
,,,,,,"{'distance': 0.368421052631579, 'evidence_accuracy': 0.07692307692307693, 'evidence_precision': 0.07692307692307693, 'evidence_recall': 1.0, 'evidence_f1': 0.14285714285714288, 'similarity_metrics': np.float32(0.79175776), 'contradiction': 0.24409133195877075}"
,,,"{'distance': 0.1428571428571429, 'evidence_accuracy': 0.5384615384615384, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8637285), 'contradiction': 0.9969751834869385}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.5384615384615384, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8637285), 'contradiction': 0.9969751834869385}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.5384615384615384, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8637285), 'contradiction': 0.9969751834869385}","{'distance': 0.368421052631579, 'evidence_accuracy': -0.23076923076923078, 'evidence_precision': 0.07692307692307693, 'evidence_recall': 0.2, 'evidence_f1': 0.1111111111111111, 'similarity_metrics': np.float32(0.9078896), 'contradiction': 0.0008130166097544134}"
,,,,,,
"{'distance': 0.4, 'evidence_accuracy': 0.8, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.59708905), 'contradiction': 0.9569063186645508}","{'distance': 0.4, 'evidence_accuracy': 0.8, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.59708905), 'contradiction': 0.9569063186645508}","{'distance': 0.4, 'evidence_accuracy': 0.8, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.59708905), 'contradiction': 0.9569063186645508}",,"{'distance': 0.75, 'evidence_accuracy': 0.4, 'evidence_precision': 0.25, 'evidence_recall': 1.0, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.34085497), 'contradiction': 0.9477558732032776}","{'distance': 0.75, 'evidence_accuracy': 0.4, 'evidence_precision': 0.25, 'evidence_recall': 1.0, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.34085497), 'contradiction': 0.9477558732032776}",
"{'distance': 0.7142857142857143, 'evidence_accuracy': 0.4, 'evidence_precision': 0.25, 'evidence_recall': 1.0, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.56354904), 'contradiction': 0.0013454797444865108}","{'distance': 0.7142857142857143, 'evidence_accuracy': 0.4, 'evidence_precision': 0.25, 'evidence_recall': 1.0, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.56354904), 'contradiction': 0.0013454797444865108}",,,,,
,,,,,,"{'distance': 0.5294117647058824, 'evidence_accuracy': 0.8333333333333334, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.7375286), 'contradiction': 0.002989770844578743}"
,,,"{'distance': 0.16666666666666663, 'evidence_accuracy': 0.16666666666666666, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.5837016), 'contradiction': 0.9993813037872314}","{'distance': 0.16666666666666663, 'evidence_accuracy': 0.16666666666666666, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.5837016), 'contradiction': 0.9993813037872314}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.5, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.6220306), 'contradiction': 0.9965659976005554}","{'distance': 0.5, 'evidence_accuracy': 0.0, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8546249), 'contradiction': 0.021221011877059937}"
